StationID,region,Location,TotalSessions,AvgWaitTime,PeakHours
W-1166,Washington,Spokane,283,9 min,18-21
A-1173,Arizona,Tucson,2989,11 min,17-20
I-1107,Illinois,Springfield,3064,14 min,16-19
I-1108,Illinois,Chicago,2459,9 min,17-20
NY-1151,New York,Buffalo,4724,7 min,16-19
G-1193,Georgia,Atlanta,782,7 min,15-18
C-2299,Colorado,Denver,4941,5 min,16-19
F-1190,Florida,Miami,4705,9 min,18-21
G-1194,Georgia,Savannah,4644,14 min,15-18
C-2300,California,San Diego,804,3 min,17-20
C-2301,Colorado,Boulder,2129,11 min,18-21
NY-1152,New York,Buffalo,1952,14 min,18-21
C-2302,California,San Francisco,4019,4 min,15-18
C-2303,Colorado,Boulder,1173,10 min,16-19
NY-1153,New York,Buffalo,1329,15 min,15-18
NY-1154,New York,Buffalo,3040,11 min,18-21
F-1191,Florida,Orlando,2858,5 min,18-21
A-1174,Arizona,Phoenix,3765,15 min,15-18
A-1175,Arizona,Phoenix,914,9 min,15-18
A-1176,Arizona,Tucson,495,11 min,18-21
W-1167,Washington,Seattle,4505,10 min,15-18
I-1109,Illinois,Springfield,391,3 min,16-19
A-1177,Arizona,Phoenix,1681,5 min,17-20
G-1195,Georgia,Savannah,2165,9 min,17-20
A-1178,Arizona,Tucson,3662,15 min,16-19
T-1197,Texas,Austin,1518,6 min,17-20
A-1179,Arizona,Tucson,1782,14 min,15-18
NY-1155,New York,Buffalo,2500,7 min,15-18
N-1178,Nevada,Las Vegas,3696,13 min,18-21
W-1168,Washington,Spokane,411,5 min,17-20
F-1192,Florida,Tampa,2438,7 min,16-19
C-2304,Colorado,Boulder,2778,5 min,15-18
C-2305,California,San Diego,908,8 min,16-19
T-1198,Texas,Austin,226,5 min,15-18
N-1179,Nevada,Las Vegas,4580,6 min,17-20
W-1169,Washington,Seattle,619,11 min,18-21
I-1110,Illinois,Springfield,1965,10 min,18-21
NY-1156,New York,Albany,2990,7 min,15-18
T-1199,Texas,Austin,4944,13 min,15-18
N-1180,Nevada,Las Vegas,619,6 min,17-20
N-1181,Nevada,Las Vegas,1075,6 min,17-20
I-1111,Illinois,Springfield,4494,5 min,15-18
T-1200,Texas,Austin,2105,11 min,16-19
C-2306,Colorado,Denver,3090,4 min,15-18
I-1112,Illinois,Chicago,2199,4 min,18-21
I-1113,Illinois,Springfield,1582,15 min,15-18
F-1193,Florida,Miami,2551,3 min,17-20
A-1180,Arizona,Tucson,2538,8 min,17-20
F-1194,Florida,Orlando,2188,11 min,15-18
C-2307,Colorado,Boulder,2815,13 min,17-20
G-1196,Georgia,Atlanta,2129,5 min,15-18
G-1197,Georgia,Atlanta,178,13 min,16-19
T-1201,Texas,Houston,4442,9 min,18-21
I-1114,Illinois,Chicago,3801,12 min,17-20
C-2308,California,Los Angeles,3201,5 min,15-18
G-1198,Georgia,Savannah,4791,3 min,18-21
C-2309,Colorado,Denver,3564,5 min,18-21
A-1181,Arizona,Tucson,837,15 min,17-20
I-1115,Illinois,Chicago,1341,6 min,18-21
I-1116,Illinois,Springfield,3541,3 min,18-21
NY-1157,New York,New York City,1225,8 min,18-21
W-1170,Washington,Spokane,4643,11 min,16-19
C-2310,Colorado,Denver,1950,8 min,15-18
G-1199,Georgia,Savannah,618,5 min,16-19
NY-1158,New York,Buffalo,111,9 min,17-20
W-1171,Washington,Spokane,2401,12 min,15-18
F-1195,Florida,Tampa,974,7 min,15-18
G-1200,Georgia,Atlanta,4228,6 min,15-18
T-1202,Texas,Austin,114,6 min,17-20
W-1172,Washington,Seattle,3695,10 min,15-18
T-1203,Texas,Austin,851,15 min,15-18
C-2311,Colorado,Boulder,2862,7 min,15-18
G-1201,Georgia,Savannah,4182,5 min,18-21
C-2312,California,San Diego,3991,7 min,18-21
I-1117,Illinois,Chicago,4096,13 min,17-20
C-2313,California,San Diego,3163,14 min,18-21
T-1204,Texas,Dallas,4208,15 min,17-20
A-1182,Arizona,Phoenix,4161,5 min,18-21
C-2314,California,Los Angeles,785,5 min,15-18
NY-1159,New York,Albany,949,3 min,16-19
C-2315,California,San Diego,361,10 min,16-19
N-1182,Nevada,Reno,4518,3 min,18-21
T-1205,Texas,Austin,1985,14 min,18-21
F-1196,Florida,Orlando,904,10 min,18-21
C-2316,California,San Francisco,3918,6 min,16-19
F-1197,Florida,Miami,1451,14 min,16-19
NY-1160,New York,New York City,3185,3 min,18-21
N-1183,Nevada,Reno,2316,8 min,18-21
NY-1161,New York,Albany,4742,3 min,15-18
I-1118,Illinois,Springfield,3190,14 min,15-18
I-1119,Illinois,Springfield,163,3 min,18-21
T-1206,Texas,Austin,3518,9 min,18-21
G-1202,Georgia,Savannah,2447,3 min,18-21
C-2317,Colorado,Denver,4240,6 min,17-20
C-2318,California,San Francisco,3150,12 min,17-20
F-1198,Florida,Orlando,310,9 min,16-19
C-2319,Colorado,Denver,4986,3 min,16-19
A-1183,Arizona,Tucson,1636,6 min,16-19
W-1173,Washington,Seattle,4907,11 min,18-21
F-1199,Florida,Orlando,1508,10 min,16-19
I-1120,Illinois,Springfield,4054,9 min,17-20
N-1184,Nevada,Las Vegas,850,8 min,15-18
C-2320,California,San Francisco,3404,12 min,17-20
I-1121,Illinois,Springfield,3684,5 min,16-19
T-1207,Texas,Houston,2408,12 min,17-20
F-1200,Florida,Orlando,332,14 min,16-19
G-1203,Georgia,Savannah,2576,10 min,18-21
I-1122,Illinois,Chicago,4514,5 min,18-21
F-1201,Florida,Tampa,3198,4 min,16-19
W-1174,Washington,Spokane,3401,11 min,18-21
F-1202,Florida,Miami,2146,9 min,18-21
C-2321,Colorado,Boulder,2691,5 min,18-21
A-1184,Arizona,Phoenix,2437,4 min,16-19
A-1185,Arizona,Phoenix,3992,10 min,15-18
G-1204,Georgia,Atlanta,4605,14 min,17-20
G-1205,Georgia,Atlanta,1176,13 min,17-20
A-1186,Arizona,Tucson,2466,8 min,17-20
A-1187,Arizona,Phoenix,4807,5 min,18-21
A-1188,Arizona,Phoenix,2468,13 min,17-20
I-1123,Illinois,Chicago,4417,10 min,18-21
W-1175,Washington,Spokane,4141,3 min,18-21
C-2322,Colorado,Denver,1939,14 min,17-20
NY-1162,New York,Albany,3979,11 min,16-19
NY-1163,New York,Buffalo,919,9 min,16-19
N-1185,Nevada,Reno,2936,7 min,15-18
C-2323,California,Los Angeles,4347,12 min,17-20
A-1189,Arizona,Phoenix,831,8 min,17-20
C-2324,California,San Diego,3256,3 min,18-21
N-1186,Nevada,Las Vegas,4909,9 min,17-20
C-2325,California,San Francisco,4549,9 min,15-18
N-1187,Nevada,Las Vegas,1220,11 min,15-18
N-1188,Nevada,Las Vegas,1821,7 min,15-18
W-1176,Washington,Seattle,860,8 min,16-19
W-1177,Washington,Spokane,1881,9 min,16-19
C-2326,California,San Diego,3508,9 min,16-19
N-1189,Nevada,Las Vegas,2394,9 min,17-20
G-1206,Georgia,Atlanta,1498,14 min,17-20
C-2327,Colorado,Denver,3094,14 min,16-19
T-1208,Texas,Austin,2195,9 min,18-21
W-1178,Washington,Spokane,3657,6 min,18-21
C-2328,Colorado,Boulder,2033,9 min,15-18
T-1209,Texas,Houston,2365,10 min,16-19
A-1190,Arizona,Tucson,1859,9 min,16-19
C-2329,Colorado,Boulder,726,15 min,17-20
NY-1164,New York,New York City,688,6 min,18-21
C-2330,California,San Francisco,3444,4 min,18-21
N-1190,Nevada,Las Vegas,1106,3 min,15-18
N-1191,Nevada,Reno,4868,3 min,17-20
A-1191,Arizona,Tucson,4948,11 min,15-18
W-1179,Washington,Seattle,470,5 min,16-19
C-2331,California,Los Angeles,188,12 min,17-20
NY-1165,New York,New York City,1211,9 min,18-21
A-1192,Arizona,Phoenix,1336,15 min,15-18
W-1180,Washington,Seattle,3027,11 min,16-19
C-2332,Colorado,Boulder,3654,12 min,18-21
N-1192,Nevada,Reno,3154,11 min,15-18
T-1210,Texas,Houston,1426,12 min,17-20
C-2333,Colorado,Denver,1055,7 min,18-21
A-1193,Arizona,Tucson,3249,6 min,16-19
C-2334,Colorado,Denver,2168,7 min,15-18
N-1193,Nevada,Las Vegas,1483,9 min,17-20
G-1207,Georgia,Savannah,3909,13 min,17-20
T-1211,Texas,Austin,1987,4 min,15-18
C-2335,Colorado,Boulder,789,14 min,18-21
T-1212,Texas,Austin,4907,8 min,17-20
NY-1166,New York,Albany,4282,4 min,17-20
F-1203,Florida,Orlando,304,9 min,16-19
C-2336,California,Los Angeles,3047,12 min,18-21
A-1194,Arizona,Tucson,1565,14 min,16-19
C-2337,Colorado,Boulder,918,10 min,16-19
N-1194,Nevada,Reno,2409,4 min,16-19
W-1181,Washington,Seattle,1245,9 min,16-19
T-1213,Texas,Dallas,2515,15 min,18-21
G-1208,Georgia,Savannah,4019,15 min,17-20
F-1204,Florida,Tampa,4590,6 min,15-18
F-1205,Florida,Tampa,2866,14 min,17-20
N-1195,Nevada,Reno,434,10 min,16-19
N-1196,Nevada,Reno,1683,12 min,17-20
C-2338,Colorado,Boulder,1689,3 min,18-21
NY-1167,New York,Buffalo,374,14 min,15-18
C-2339,California,San Diego,720,5 min,15-18
A-1195,Arizona,Phoenix,4531,10 min,15-18
N-1197,Nevada,Las Vegas,4974,13 min,18-21
NY-1168,New York,Albany,149,14 min,15-18
F-1206,Florida,Tampa,3110,14 min,18-21
NY-1169,New York,Buffalo,3360,7 min,16-19
T-1214,Texas,Austin,3570,14 min,18-21
I-1124,Illinois,Springfield,478,9 min,16-19
A-1196,Arizona,Tucson,3186,6 min,18-21
NY-1170,New York,New York City,2541,15 min,15-18
W-1182,Washington,Seattle,1720,9 min,17-20
G-1209,Georgia,Savannah,3512,4 min,18-21
F-1207,Florida,Miami,2144,15 min,15-18
T-1215,Texas,Austin,3805,14 min,17-20
A-1197,Arizona,Tucson,4223,8 min,16-19
N-1198,Nevada,Reno,3511,4 min,16-19
I-1125,Illinois,Chicago,1289,8 min,16-19
A-1198,Arizona,Phoenix,3681,9 min,16-19
I-1126,Illinois,Springfield,2301,13 min,16-19
W-1183,Washington,Seattle,2512,10 min,17-20
T-1216,Texas,Dallas,723,4 min,15-18
NY-1171,New York,Albany,1461,8 min,16-19
I-1127,Illinois,Springfield,2169,6 min,17-20
W-1184,Washington,Seattle,4509,6 min,15-18
NY-1172,New York,Albany,3356,7 min,18-21
F-1208,Florida,Miami,4933,3 min,15-18
A-1199,Arizona,Tucson,3992,13 min,17-20
I-1128,Illinois,Chicago,3102,13 min,15-18
F-1209,Florida,Orlando,3551,3 min,17-20
G-1210,Georgia,Savannah,1559,3 min,15-18
N-1199,Nevada,Las Vegas,4012,3 min,15-18
N-1200,Nevada,Las Vegas,4070,14 min,17-20
T-1217,Texas,Houston,2473,5 min,15-18
I-1129,Illinois,Chicago,4464,3 min,16-19
G-1211,Georgia,Savannah,550,8 min,17-20
I-1130,Illinois,Springfield,1604,5 min,18-21
NY-1173,New York,New York City,4370,5 min,16-19
C-2340,Colorado,Denver,2308,6 min,15-18
T-1218,Texas,Dallas,2963,3 min,16-19
C-2341,California,San Francisco,2664,14 min,17-20
NY-1174,New York,Albany,797,13 min,16-19
T-1219,Texas,Dallas,1696,5 min,15-18
N-1201,Nevada,Las Vegas,4512,14 min,15-18
G-1212,Georgia,Atlanta,4434,14 min,17-20
NY-1175,New York,Albany,4023,11 min,18-21
F-1210,Florida,Miami,4155,15 min,18-21
A-1200,Arizona,Phoenix,2501,12 min,17-20
W-1185,Washington,Seattle,566,15 min,16-19
A-1201,Arizona,Tucson,4614,8 min,18-21
W-1186,Washington,Spokane,2331,6 min,18-21
NY-1176,New York,Buffalo,1381,15 min,15-18
G-1213,Georgia,Atlanta,1816,11 min,17-20
I-1131,Illinois,Chicago,3746,6 min,18-21
W-1187,Washington,Spokane,3349,7 min,16-19
T-1220,Texas,Houston,1886,7 min,17-20
NY-1177,New York,Buffalo,3881,4 min,16-19
W-1188,Washington,Spokane,390,11 min,15-18
W-1189,Washington,Seattle,4706,4 min,16-19
G-1214,Georgia,Atlanta,3579,13 min,15-18
W-1190,Washington,Seattle,638,14 min,17-20
G-1215,Georgia,Atlanta,4424,11 min,15-18
F-1211,Florida,Tampa,1028,8 min,17-20
F-1212,Florida,Miami,4772,6 min,16-19
T-1221,Texas,Dallas,2962,12 min,16-19
F-1213,Florida,Tampa,1179,4 min,17-20
C-2342,Colorado,Denver,1785,3 min,15-18
W-1191,Washington,Spokane,2027,9 min,16-19
N-1202,Nevada,Las Vegas,3761,4 min,17-20
A-1202,Arizona,Phoenix,3730,6 min,15-18
C-2343,California,San Diego,4907,15 min,17-20
I-1132,Illinois,Springfield,138,12 min,15-18
W-1192,Washington,Seattle,4415,15 min,17-20
T-1222,Texas,Dallas,1790,10 min,16-19
C-2344,Colorado,Boulder,4700,14 min,18-21
C-2345,Colorado,Boulder,4184,10 min,17-20
NY-1178,New York,Buffalo,2956,11 min,18-21
N-1203,Nevada,Reno,753,3 min,15-18
T-1223,Texas,Austin,4901,4 min,15-18
I-1133,Illinois,Springfield,822,13 min,17-20
F-1214,Florida,Tampa,1982,13 min,16-19
F-1215,Florida,Miami,2718,7 min,16-19
W-1193,Washington,Seattle,4640,7 min,17-20
A-1203,Arizona,Tucson,4989,15 min,15-18
G-1216,Georgia,Atlanta,592,12 min,16-19
C-2346,Colorado,Boulder,246,7 min,17-20
F-1216,Florida,Miami,4129,10 min,16-19
T-1224,Texas,Austin,4161,14 min,17-20
I-1134,Illinois,Chicago,4062,10 min,17-20
T-1225,Texas,Austin,2222,9 min,15-18
A-1204,Arizona,Tucson,3953,6 min,15-18
G-1217,Georgia,Savannah,1376,10 min,16-19
C-2347,Colorado,Boulder,3447,14 min,16-19
C-2348,California,San Francisco,4934,12 min,17-20
NY-1179,New York,New York City,380,7 min,17-20
C-2349,Colorado,Denver,2571,10 min,16-19
N-1204,Nevada,Reno,453,5 min,16-19
C-2350,Colorado,Boulder,3170,14 min,17-20
G-1218,Georgia,Savannah,3084,11 min,17-20
G-1219,Georgia,Savannah,2212,10 min,17-20
T-1226,Texas,Dallas,1522,4 min,18-21
F-1217,Florida,Miami,4899,11 min,18-21
T-1227,Texas,Dallas,1131,11 min,15-18
N-1205,Nevada,Las Vegas,2933,6 min,15-18
C-2351,California,San Diego,1754,15 min,16-19
C-2352,California,San Francisco,3427,15 min,16-19
G-1220,Georgia,Atlanta,454,5 min,17-20
A-1205,Arizona,Tucson,2804,8 min,17-20
G-1221,Georgia,Atlanta,2270,8 min,17-20
F-1218,Florida,Tampa,4283,12 min,15-18
N-1206,Nevada,Las Vegas,1079,15 min,15-18
I-1135,Illinois,Chicago,2820,10 min,18-21
F-1219,Florida,Miami,214,6 min,16-19
I-1136,Illinois,Chicago,727,11 min,18-21
NY-1180,New York,New York City,4866,12 min,18-21
F-1220,Florida,Tampa,3490,12 min,15-18
T-1228,Texas,Dallas,3192,15 min,16-19
I-1137,Illinois,Chicago,2640,13 min,17-20
G-1222,Georgia,Atlanta,3732,12 min,17-20
N-1207,Nevada,Las Vegas,2944,9 min,15-18
I-1138,Illinois,Springfield,2374,5 min,18-21
I-1139,Illinois,Springfield,3585,14 min,17-20
C-2353,California,San Francisco,1872,5 min,16-19
C-2354,California,San Francisco,4806,8 min,18-21
A-1206,Arizona,Phoenix,4385,14 min,17-20
A-1207,Arizona,Tucson,787,10 min,15-18
C-2355,Colorado,Denver,3714,6 min,17-20
W-1194,Washington,Seattle,3919,5 min,15-18
C-2356,Colorado,Denver,3384,6 min,16-19
NY-1181,New York,Buffalo,3316,9 min,18-21
NY-1182,New York,New York City,1087,12 min,17-20
W-1195,Washington,Spokane,926,5 min,16-19
C-2357,California,Los Angeles,2773,4 min,18-21
T-1229,Texas,Houston,2615,13 min,17-20
NY-1183,New York,Buffalo,2428,6 min,18-21
C-2358,California,San Francisco,1356,9 min,17-20
W-1196,Washington,Seattle,571,7 min,18-21
C-2359,Colorado,Boulder,2426,12 min,15-18
C-2360,California,San Francisco,4626,5 min,18-21
F-1221,Florida,Miami,3399,6 min,16-19
G-1223,Georgia,Atlanta,2141,6 min,18-21
G-1224,Georgia,Savannah,3233,14 min,17-20
T-1230,Texas,Austin,2470,11 min,18-21
G-1225,Georgia,Atlanta,254,6 min,18-21
G-1226,Georgia,Atlanta,785,10 min,16-19
C-2361,California,San Diego,159,15 min,16-19
C-2362,California,Los Angeles,3863,9 min,18-21
A-1208,Arizona,Phoenix,2918,14 min,15-18
W-1197,Washington,Seattle,309,12 min,16-19
W-1198,Washington,Seattle,1837,6 min,17-20
T-1231,Texas,Houston,3900,12 min,16-19
C-2363,Colorado,Denver,1291,3 min,16-19
A-1209,Arizona,Tucson,2719,3 min,15-18
C-2364,California,San Francisco,3898,8 min,17-20
C-2365,California,San Francisco,1699,8 min,16-19
T-1232,Texas,Austin,3728,15 min,16-19
C-2366,Colorado,Boulder,3401,15 min,15-18
C-2367,California,San Diego,1427,13 min,17-20
T-1233,Texas,Austin,2075,5 min,17-20
C-2368,California,Los Angeles,759,8 min,18-21
C-2369,Colorado,Denver,1801,6 min,18-21
C-2370,Colorado,Boulder,3382,12 min,16-19
G-1227,Georgia,Savannah,3985,7 min,17-20
I-1140,Illinois,Chicago,3071,13 min,16-19
W-1199,Washington,Spokane,2438,10 min,16-19
NY-1184,New York,Albany,3165,12 min,16-19
F-1222,Florida,Tampa,4823,13 min,17-20
G-1228,Georgia,Atlanta,3072,11 min,17-20
G-1229,Georgia,Atlanta,2490,4 min,16-19
N-1208,Nevada,Reno,4684,12 min,16-19
A-1210,Arizona,Tucson,2381,5 min,16-19
T-1234,Texas,Austin,678,15 min,18-21
C-2371,Colorado,Boulder,164,13 min,18-21
W-1200,Washington,Spokane,4855,9 min,16-19
T-1235,Texas,Dallas,2326,5 min,18-21
G-1230,Georgia,Savannah,3391,12 min,17-20
W-1201,Washington,Seattle,4932,14 min,17-20
A-1211,Arizona,Phoenix,2600,14 min,16-19
A-1212,Arizona,Tucson,2716,9 min,15-18
C-2372,Colorado,Boulder,4361,14 min,17-20
I-1141,Illinois,Springfield,2942,11 min,18-21
I-1142,Illinois,Chicago,2345,4 min,17-20
W-1202,Washington,Seattle,4130,3 min,17-20
N-1209,Nevada,Reno,3521,4 min,15-18
G-1231,Georgia,Atlanta,2692,11 min,16-19
N-1210,Nevada,Las Vegas,3139,9 min,15-18
I-1143,Illinois,Chicago,2227,14 min,15-18
T-1236,Texas,Austin,4441,7 min,17-20
C-2373,Colorado,Boulder,4990,9 min,17-20
N-1211,Nevada,Las Vegas,3334,13 min,16-19
NY-1185,New York,Buffalo,137,4 min,18-21
G-1232,Georgia,Atlanta,2477,6 min,16-19
A-1213,Arizona,Phoenix,2690,10 min,15-18
T-1237,Texas,Dallas,3917,7 min,15-18
G-1233,Georgia,Savannah,2430,8 min,17-20
N-1212,Nevada,Reno,868,13 min,16-19
F-1223,Florida,Miami,4430,3 min,17-20
T-1238,Texas,Dallas,246,15 min,16-19
A-1214,Arizona,Tucson,2565,7 min,15-18
F-1224,Florida,Orlando,495,10 min,17-20
T-1239,Texas,Dallas,752,15 min,15-18
C-2374,Colorado,Denver,1731,6 min,18-21
F-1225,Florida,Tampa,3966,7 min,16-19
W-1203,Washington,Spokane,245,4 min,15-18
C-2375,Colorado,Boulder,2034,6 min,17-20
F-1226,Florida,Miami,770,13 min,15-18
A-1215,Arizona,Phoenix,1718,8 min,15-18
A-1216,Arizona,Phoenix,2667,4 min,16-19
T-1240,Texas,Austin,1358,4 min,15-18
T-1241,Texas,Austin,3552,14 min,18-21
I-1144,Illinois,Springfield,423,15 min,17-20
T-1242,Texas,Austin,4658,8 min,16-19
T-1243,Texas,Austin,3909,3 min,17-20
C-2376,California,San Francisco,4703,15 min,16-19
N-1213,Nevada,Reno,2920,3 min,18-21
N-1214,Nevada,Las Vegas,1971,8 min,16-19
C-2377,California,San Diego,2587,5 min,17-20
W-1204,Washington,Spokane,2252,12 min,16-19
W-1205,Washington,Spokane,2522,13 min,17-20
I-1145,Illinois,Springfield,1405,4 min,17-20
T-1244,Texas,Houston,4009,15 min,16-19
C-2378,Colorado,Denver,1950,12 min,18-21
C-2379,California,Los Angeles,2359,10 min,16-19
C-2380,California,San Diego,411,12 min,16-19
NY-1186,New York,Buffalo,2546,5 min,17-20
T-1245,Texas,Dallas,1114,9 min,17-20
W-1206,Washington,Spokane,4733,7 min,17-20
F-1227,Florida,Miami,3297,6 min,17-20
NY-1187,New York,Albany,4061,10 min,15-18
C-2381,California,San Diego,4988,8 min,18-21
F-1228,Florida,Orlando,3577,15 min,18-21
NY-1188,New York,Buffalo,4300,10 min,15-18
T-1246,Texas,Austin,450,9 min,18-21
F-1229,Florida,Tampa,4000,8 min,15-18
I-1146,Illinois,Springfield,2820,4 min,18-21
T-1247,Texas,Austin,1860,9 min,17-20
W-1207,Washington,Spokane,1714,15 min,17-20
C-2382,California,San Diego,1948,11 min,16-19
W-1208,Washington,Seattle,4473,5 min,15-18
I-1147,Illinois,Springfield,1759,5 min,16-19
I-1148,Illinois,Chicago,2760,14 min,16-19
C-2383,California,Los Angeles,2983,10 min,16-19
T-1248,Texas,Dallas,498,10 min,17-20
F-1230,Florida,Miami,115,9 min,16-19
C-2384,Colorado,Denver,2847,6 min,15-18
NY-1189,New York,Albany,1914,11 min,18-21
I-1149,Illinois,Springfield,3470,4 min,16-19
G-1234,Georgia,Savannah,4805,4 min,17-20
T-1249,Texas,Dallas,4414,9 min,18-21
G-1235,Georgia,Atlanta,633,10 min,17-20
N-1215,Nevada,Las Vegas,4881,6 min,18-21
T-1250,Texas,Austin,1840,8 min,18-21
NY-1190,New York,Buffalo,1835,12 min,17-20
G-1236,Georgia,Savannah,1152,3 min,15-18
NY-1191,New York,Buffalo,3241,4 min,17-20
N-1216,Nevada,Reno,4235,7 min,15-18
C-2385,California,Los Angeles,1232,13 min,15-18
NY-1192,New York,New York City,2808,15 min,16-19
I-1150,Illinois,Springfield,994,6 min,16-19
N-1217,Nevada,Las Vegas,786,8 min,18-21
T-1251,Texas,Austin,1606,4 min,17-20
N-1218,Nevada,Reno,4748,5 min,16-19
N-1219,Nevada,Las Vegas,1569,5 min,16-19
NY-1193,New York,Buffalo,4987,12 min,15-18
T-1252,Texas,Houston,985,3 min,15-18
G-1237,Georgia,Savannah,3548,6 min,15-18
C-2386,California,San Diego,4151,14 min,16-19
C-2387,California,San Diego,1594,13 min,16-19
G-1238,Georgia,Atlanta,3529,10 min,15-18
NY-1194,New York,Buffalo,361,4 min,16-19
N-1220,Nevada,Reno,1824,8 min,17-20
C-2388,California,Los Angeles,4642,12 min,15-18
NY-1195,New York,Buffalo,281,12 min,18-21
F-1231,Florida,Tampa,2034,11 min,18-21
F-1232,Florida,Tampa,717,12 min,17-20
G-1239,Georgia,Atlanta,2638,8 min,15-18
C-2389,California,San Francisco,2454,6 min,15-18
NY-1196,New York,Albany,4420,4 min,15-18
I-1151,Illinois,Springfield,1161,15 min,18-21
T-1253,Texas,Dallas,4806,6 min,17-20
A-1217,Arizona,Tucson,411,11 min,18-21
NY-1197,New York,Buffalo,1597,5 min,15-18
G-1240,Georgia,Atlanta,425,11 min,17-20
A-1218,Arizona,Tucson,1276,4 min,17-20
N-1221,Nevada,Las Vegas,4811,7 min,18-21
C-2390,California,San Francisco,4193,13 min,18-21
T-1254,Texas,Houston,4091,3 min,16-19
A-1219,Arizona,Phoenix,2432,13 min,18-21
A-1220,Arizona,Phoenix,4934,14 min,16-19
F-1233,Florida,Miami,3369,8 min,16-19
W-1209,Washington,Seattle,4049,10 min,16-19
N-1222,Nevada,Reno,4064,6 min,17-20
C-2391,California,Los Angeles,4692,12 min,15-18
N-1223,Nevada,Reno,4027,8 min,17-20
G-1241,Georgia,Atlanta,2195,4 min,16-19
C-2392,California,San Francisco,4017,10 min,18-21
C-2393,California,San Francisco,3316,6 min,18-21
N-1224,Nevada,Las Vegas,3702,6 min,17-20
F-1234,Florida,Orlando,3581,5 min,15-18
G-1242,Georgia,Atlanta,896,10 min,18-21
G-1243,Georgia,Atlanta,1744,11 min,15-18
A-1221,Arizona,Phoenix,4300,10 min,18-21
N-1225,Nevada,Reno,2455,3 min,18-21
C-2394,California,San Diego,2284,10 min,17-20
C-2395,Colorado,Denver,4632,12 min,18-21
W-1210,Washington,Spokane,1120,11 min,18-21
N-1226,Nevada,Reno,3142,13 min,17-20
W-1211,Washington,Spokane,3102,8 min,17-20
G-1244,Georgia,Atlanta,2725,12 min,15-18
F-1235,Florida,Orlando,2820,6 min,18-21
I-1152,Illinois,Springfield,3866,9 min,17-20
G-1245,Georgia,Savannah,3202,14 min,15-18
A-1222,Arizona,Phoenix,1974,4 min,18-21
W-1212,Washington,Seattle,4949,6 min,17-20
C-2396,California,San Diego,560,6 min,15-18
C-2397,California,San Francisco,3603,4 min,16-19
C-2398,California,San Francisco,1014,4 min,16-19
C-2399,Colorado,Boulder,3988,4 min,18-21
NY-1198,New York,Albany,3726,10 min,15-18
I-1153,Illinois,Springfield,4863,5 min,15-18
A-1223,Arizona,Phoenix,2530,9 min,15-18
G-1246,Georgia,Atlanta,768,13 min,15-18
W-1213,Washington,Spokane,1391,11 min,17-20
A-1224,Arizona,Phoenix,1067,15 min,17-20
N-1227,Nevada,Reno,834,4 min,17-20
N-1228,Nevada,Las Vegas,1165,11 min,15-18
F-1236,Florida,Miami,4466,9 min,16-19
T-1255,Texas,Austin,4692,13 min,18-21
C-2400,California,San Diego,2121,12 min,15-18
W-1214,Washington,Spokane,3136,11 min,15-18
T-1256,Texas,Houston,3998,10 min,15-18
T-1257,Texas,Austin,2063,6 min,18-21
N-1229,Nevada,Reno,690,5 min,16-19
G-1247,Georgia,Atlanta,4227,9 min,18-21
A-1225,Arizona,Tucson,3151,8 min,16-19
T-1258,Texas,Dallas,1323,15 min,15-18
I-1154,Illinois,Springfield,3509,11 min,17-20
T-1259,Texas,Austin,4592,15 min,17-20
C-2401,Colorado,Boulder,776,9 min,17-20
NY-1199,New York,Albany,3486,5 min,17-20
N-1230,Nevada,Reno,774,6 min,18-21
T-1260,Texas,Austin,456,8 min,18-21
W-1215,Washington,Seattle,1696,3 min,15-18
G-1248,Georgia,Atlanta,958,4 min,16-19
F-1237,Florida,Tampa,2614,12 min,18-21
C-2402,California,San Diego,3779,9 min,18-21
T-1261,Texas,Dallas,1184,12 min,15-18
F-1238,Florida,Orlando,1655,10 min,15-18
T-1262,Texas,Houston,814,3 min,15-18
C-2403,Colorado,Boulder,477,7 min,17-20
G-1249,Georgia,Savannah,3833,10 min,15-18
N-1231,Nevada,Las Vegas,2540,4 min,16-19
N-1232,Nevada,Reno,3118,3 min,15-18
C-2404,Colorado,Denver,2080,6 min,18-21
W-1216,Washington,Spokane,3388,7 min,15-18
A-1226,Arizona,Phoenix,3075,3 min,17-20
C-2405,California,San Diego,2266,3 min,16-19
G-1250,Georgia,Savannah,1862,13 min,15-18
